departamento,clase,familia,FechaCorte,ExisUnidades,CantidadVendida
7,742,742101,2016-07-31 00:00:00,1,1
5,596,596195,2013-12-31 00:00:00,61363020,43910
7,701,701067,2013-07-31 00:00:00,5852706,10026
2,202,202089,2015-01-31 00:00:00,53243694,22547
7,788,788271,2013-12-31 00:00:00,96,5
1,105,105001,2016-07-31 00:00:00,96492296,47665
3,310,310140,2015-03-31 00:00:00,2251058,3756
8,862,862308,2015-08-31 00:00:00,6618176,3765
3,326,326099,2015-10-31 00:00:00,902397,1431
4,417,417132,2016-09-30 00:00:00,10896633,7730
5,596,596010,2016-01-31 00:00:00,16752647,12167
4,418,418132,2014-06-30 00:00:00,55192354,28891
5,596,596056,2015-12-31 00:00:00,21892318,13349
7,739,739320,2016-03-31 00:00:00,2271938,2646
5,541,541021,2014-07-31 00:00:00,39479837,31337
5,596,596065,2016-06-30 00:00:00,22679859,10238
7,742,742013,2014-11-30 00:00:00,48478199,40879
1,102,102017,2015-03-31 00:00:00,97031905,32330
7,701,701311,2014-06-30 00:00:00,57989296,8231
4,432,432020,2013-06-30 00:00:00,226722,400
3,310,310070,2016-07-31 00:00:00,2351042,4342
5,585,585097,2014-06-30 00:00:00,80325,491
8,870,870201,2013-04-30 00:00:00,128173079,53341
2,210,210149,2014-09-30 00:00:00,1137430,1563
5,541,541057,2015-09-30 00:00:00,2078005,2779
4,418,418278,2015-04-30 00:00:00,22038373,17061
1,101,101300,2013-11-30 00:00:00,8219694,16897
3,312,312150,2014-07-31 00:00:00,122637676,80876
7,776,776264,2014-07-31 00:00:00,7203585,12466
4,414,414135,2013-08-31 00:00:00,139010386,58469
7,775,775262,2013-03-31 00:00:00,17583779,23745
8,863,863024,2013-09-30 00:00:00,408845,926
4,423,423132,2013-11-30 00:00:00,14615406,8422
3,399,399002,2014-02-28 00:00:00,-12,4
7,701,701188,2013-09-30 00:00:00,44,4
5,595,595001,2015-08-31 00:00:00,3170246,1570
1,106,106010,2016-06-30 00:00:00,388803370,71762
5,586,586080,2014-11-30 00:00:00,4200486,5317
2,227,227079,2014-12-31 00:00:00,1175858,1850
4,418,418133,2014-02-28 00:00:00,8624,89
4,419,419134,2014-02-28 00:00:00,1953949,2390
1,102,102067,2013-04-30 00:00:00,17051,97
1,104,104020,2014-10-31 00:00:00,20928632,13024
3,316,316124,2016-02-29 00:00:00,18348352,16291
1,103,103079,2016-05-31 00:00:00,72675127,31848
3,381,381073,2014-05-31 00:00:00,45137227,34315
2,289,289006,2013-05-31 00:00:00,34818500,25867
2,201,201027,2015-02-28 00:00:00,35293222,12816
4,417,417073,2014-10-31 00:00:00,5691936,5200
7,748,748019,2015-04-30 00:00:00,7228874,6598
8,860,860308,2014-07-31 00:00:00,18763052,6980
3,306,306225,2014-12-31 00:00:00,10143412,5371
7,742,742011,2013-11-30 00:00:00,36334637,33721
3,387,387299,2013-07-31 00:00:00,66647149,75293
8,865,865020,2013-11-30 00:00:00,5990819,3692
8,863,863047,2013-07-31 00:00:00,68889158,21309
4,413,413238,2013-05-31 00:00:00,73751604,33059
8,862,862006,2014-12-31 00:00:00,6973158,8341
3,387,387300,2013-03-31 00:00:00,17318687,31988
5,540,540060,2016-03-31 00:00:00,11656840,8265
1,102,102012,2015-09-30 00:00:00,34280891,40041
5,598,598009,2015-11-30 00:00:00,52398,224
8,868,868027,2015-04-30 00:00:00,3289703,2493
5,596,596195,2013-03-31 00:00:00,48559873,24886
7,786,786294,2016-02-29 00:00:00,32636,1
7,742,742016,2016-06-30 00:00:00,36,11
2,227,227087,2014-11-30 00:00:00,682037,1068
5,596,596039,2013-08-31 00:00:00,17364143,10647
7,788,788269,2014-05-31 00:00:00,7059160,12889
3,380,380073,2015-06-30 00:00:00,248439236,158880
3,302,302318,2015-08-31 00:00:00,12966452,11939
4,412,412228,2015-09-30 00:00:00,15220403,12392
3,311,311317,2014-01-31 00:00:00,10797416,5960
5,594,594208,2015-11-30 00:00:00,18561351,11630
3,326,326030,2016-07-31 00:00:00,128899,861
3,303,303109,2016-06-30 00:00:00,9423728,9034
7,701,701061,2016-03-31 00:00:00,20272,256
4,410,410028,2015-01-31 00:00:00,1379453,1633
2,202,202016,2014-06-30 00:00:00,59804133,15000
1,110,110282,2016-05-31 00:00:00,493267,2120
5,541,541117,2015-11-30 00:00:00,5386197,5969
8,866,866213,2014-08-31 00:00:00,20021566,10503
8,857,857020,2016-09-30 00:00:00,22776116,10750
1,109,109069,2015-05-31 00:00:00,166227,968
3,327,327249,2015-11-30 00:00:00,12569,45
3,314,314235,2016-06-30 00:00:00,55219454,40982
5,541,541062,2013-10-31 00:00:00,118,9
8,860,860049,2013-09-30 00:00:00,167284765,52110
4,401,401188,2015-06-30 00:00:00,6095548,5691
5,586,586030,2015-02-28 00:00:00,485950,840
2,202,202088,2014-08-31 00:00:00,7780818,3874
4,410,410030,2016-01-31 00:00:00,5450661,4187
8,867,867289,2015-10-31 00:00:00,48971368,14801
7,739,739151,2016-09-30 00:00:00,2506011,4926
8,860,860047,2015-10-31 00:00:00,37633948,11690
5,537,537020,2014-02-28 00:00:00,18076000,19181
3,327,327116,2014-06-30 00:00:00,14069251,17862
5,542,542025,2015-10-31 00:00:00,17852335,14899
7,752,752051,2013-05-31 00:00:00,18043966,10444
3,381,381103,2016-05-31 00:00:00,30603999,18386
5,541,541089,2016-07-31 00:00:00,43488066,26587
5,536,536041,2015-03-31 00:00:00,5728201,11487
1,106,106235,2014-11-30 00:00:00,64666,242
3,384,384105,2015-06-30 00:00:00,21181869,15042
7,748,748022,2015-03-31 00:00:00,1811417,1856
1,127,127077,2016-08-31 00:00:00,35249086,28627
8,868,868179,2015-07-31 00:00:00,25305667,9374
4,410,410313,2016-03-31 00:00:00,129792,414
1,102,102025,2015-02-28 00:00:00,33308306,9983
2,227,227079,2016-02-29 00:00:00,4627123,3728
5,583,583032,2013-11-30 00:00:00,24375108,18207
3,325,325136,2013-07-31 00:00:00,28123847,15019
1,102,102013,2015-05-31 00:00:00,7232078,14057
5,585,585097,2016-05-31 00:00:00,150714,923
8,893,893309,2014-07-31 00:00:00,1160,26
2,209,209167,2015-08-31 00:00:00,3614049,3526
3,384,384104,2016-01-31 00:00:00,60,4
5,594,594244,2015-08-31 00:00:00,22088519,16721
2,201,201002,2013-08-31 00:00:00,4466912,6969
8,859,859212,2014-02-28 00:00:00,1279,39
2,209,209166,2015-12-31 00:00:00,23736417,27169
4,410,410313,2014-10-31 00:00:00,2257937,3232
6,698,698009,2015-01-31 00:00:00,255,37
5,544,544040,2015-03-31 00:00:00,8691133,13602
8,847,847301,2015-03-31 00:00:00,17917501,14726
1,103,103239,2015-07-31 00:00:00,10716803,26229
7,701,701238,2016-04-30 00:00:00,24637,30
7,748,748103,2013-10-31 00:00:00,881927,1710
2,209,209032,2013-03-31 00:00:00,1846689,2310
3,380,380100,2013-12-31 00:00:00,961835,2989
4,432,432042,2015-04-30 00:00:00,11648083,10788
8,873,873126,2015-07-31 00:00:00,5303070,4549
8,862,862005,2016-09-30 00:00:00,21843,298
2,211,211087,2013-04-30 00:00:00,11397127,8387
5,595,595400,2016-07-31 00:00:00,2402100,2812
4,498,498009,2016-07-31 00:00:00,9900,107
4,419,419106,2013-05-31 00:00:00,17,1
5,542,542044,2014-08-31 00:00:00,8841813,8409
3,353,353297,2015-12-31 00:00:00,513911,2854
8,869,869214,2013-07-31 00:00:00,21666136,12186
8,862,862008,2015-12-31 00:00:00,83101566,37276
5,596,596243,2016-09-30 00:00:00,18262786,10869
7,787,787254,2013-05-31 00:00:00,865202972,50804
4,403,403039,2016-06-30 00:00:00,3933415,3346
5,538,538021,2013-09-30 00:00:00,17929004,21912
3,314,314194,2014-02-28 00:00:00,2336,29
3,319,319139,2016-01-31 00:00:00,55540955,21614
3,320,320143,2013-08-31 00:00:00,16492781,9638
3,314,314173,2013-11-30 00:00:00,7379,98
4,427,427178,2013-07-31 00:00:00,9802315,9485
4,401,401004,2014-11-30 00:00:00,237122,771
4,418,418277,2014-03-31 00:00:00,23112231,15280
3,310,310041,2015-11-30 00:00:00,4947513,8240
5,586,586070,2014-06-30 00:00:00,43684,425
1,106,106236,2014-07-31 00:00:00,29490,73
4,409,409328,2016-04-30 00:00:00,56952,328
3,313,313194,2016-05-31 00:00:00,14526425,6215
7,752,752012,2013-12-31 00:00:00,57675006,45131
5,501,501004,2015-07-31 00:00:00,5685746,9046
8,869,869211,2015-12-31 00:00:00,30771778,12828
8,865,865052,2015-11-30 00:00:00,34380455,10535
3,311,311314,2014-04-30 00:00:00,69062812,25391
3,302,302016,2016-08-31 00:00:00,48784098,27648
5,538,538022,2016-09-30 00:00:00,19626354,14451
3,353,353307,2016-02-29 00:00:00,28534,208
4,416,416069,2014-08-31 00:00:00,78646,182
5,585,585070,2016-09-30 00:00:00,85274,831
7,774,774250,2016-03-31 00:00:00,2246614,4660
3,378,378105,2015-05-31 00:00:00,5303333,8562
8,847,847302,2014-05-31 00:00:00,164242,512
5,540,540015,2014-04-30 00:00:00,1935774,2814
7,701,701063,2013-08-31 00:00:00,37863586,118374
1,106,106235,2014-08-31 00:00:00,16566,54
3,316,316016,2013-11-30 00:00:00,2587803,2347
5,583,583041,2016-04-30 00:00:00,41268,297
4,418,418132,2014-03-31 00:00:00,48751444,32785
5,594,594002,2016-04-30 00:00:00,84338,414
7,775,775261,2015-03-31 00:00:00,2309524,4290
7,703,703348,2016-07-31 00:00:00,2722991,3611
1,101,101004,2013-10-31 00:00:00,24220948,35002
3,309,309142,2015-08-31 00:00:00,728155,1687
3,316,316004,2015-04-30 00:00:00,85730,395
5,538,538292,2016-04-30 00:00:00,823672,1250
2,210,210282,2014-06-30 00:00:00,319399,2067
7,775,775258,2013-05-31 00:00:00,4451384,6243
3,327,327116,2016-05-31 00:00:00,61345784,24730
6,645,645076,2013-08-31 00:00:00,488,16
3,306,306225,2013-04-30 00:00:00,10044172,6913
8,866,866076,2016-09-30 00:00:00,5957319,5242
3,381,381009,2014-05-31 00:00:00,85766219,64577
4,412,412065,2014-03-31 00:00:00,8961177,5376
2,201,201004,2015-04-30 00:00:00,7980757,12405
1,106,106035,2014-03-31 00:00:00,909915,502
8,855,855011,2014-07-31 00:00:00,15508144,11030
4,408,408007,2016-07-31 00:00:00,19426986,5512
3,325,325159,2013-05-31 00:00:00,3,3
2,209,209031,2014-01-31 00:00:00,472580,1210
2,201,201001,2013-06-30 00:00:00,14627,49
7,775,775254,2014-01-31 00:00:00,6372339,13542
5,538,538008,2014-10-31 00:00:00,1541627,2545
3,381,381103,2014-06-30 00:00:00,8916102,7473
5,594,594010,2016-09-30 00:00:00,49777537,33449
8,866,866211,2013-11-30 00:00:00,9020084,5298
3,311,311314,2016-03-31 00:00:00,50991921,25111
3,316,316007,2015-12-31 00:00:00,4225769,7523
5,544,544005,2013-12-31 00:00:00,5894212,11950
3,310,310300,2015-05-31 00:00:00,87689,729
1,102,102040,2015-04-30 00:00:00,62272310,19887
7,739,739320,2015-12-31 00:00:00,733657,1086
6,647,647094,2014-09-30 00:00:00,406751,1616
5,596,596065,2013-08-31 00:00:00,71601939,37401
1,105,105245,2014-03-31 00:00:00,32748516,26870
8,871,871191,2016-05-31 00:00:00,43,1
8,865,865052,2016-02-29 00:00:00,34290072,10049
3,378,378105,2014-03-31 00:00:00,4354042,6478
2,211,211079,2016-06-30 00:00:00,29289443,15717
4,414,414137,2015-04-30 00:00:00,47079041,26103
3,387,387303,2016-09-30 00:00:00,3266925,4583
4,409,409332,2014-09-30 00:00:00,1974068,2412
7,749,749001,2014-02-28 00:00:00,17884997,19529
4,410,410220,2015-07-31 00:00:00,4,1
3,317,317285,2014-02-28 00:00:00,20388370,15184
7,750,750030,2013-09-30 00:00:00,5781406,8102
8,867,867231,2016-08-31 00:00:00,75593663,24727
1,101,101063,2014-04-30 00:00:00,283831,488
3,310,310029,2014-06-30 00:00:00,169448,1367
7,774,774250,2015-06-30 00:00:00,5378378,7300
3,326,326115,2015-05-31 00:00:00,24462,502
6,646,646266,2016-08-31 00:00:00,5998511,9401
2,298,298009,2016-06-30 00:00:00,12540,87
7,750,750013,2016-08-31 00:00:00,7052131,6933
5,542,542044,2015-10-31 00:00:00,4491002,5384
8,865,865047,2016-05-31 00:00:00,17545786,3139
3,319,319190,2014-12-31 00:00:00,37934894,25163
1,106,106059,2015-08-31 00:00:00,105357724,63852
8,869,869213,2013-08-31 00:00:00,70064088,29237
8,866,866076,2013-08-31 00:00:00,8841152,5086
7,739,739338,2016-07-31 00:00:00,1859755,2830
1,110,110282,2014-06-30 00:00:00,2256167,4105
4,416,416068,2014-01-31 00:00:00,3365388,2460
5,583,583033,2014-06-30 00:00:00,259613,1575
2,289,289006,2016-08-31 00:00:00,49995498,29273
5,542,542025,2014-02-28 00:00:00,12039403,9817
7,750,750014,2015-07-31 00:00:00,4757915,6670
5,596,596181,2015-07-31 00:00:00,47133042,20879
5,501,501145,2013-10-31 00:00:00,906698,2501
8,885,885200,2013-03-31 00:00:00,10340926,6767
8,858,858212,2013-04-30 00:00:00,634164,1069
5,541,541117,2015-08-31 00:00:00,8556751,7129
7,742,742012,2014-01-31 00:00:00,11028978,8712
2,279,279019,2014-10-31 00:00:00,4877498,2800
5,586,586070,2016-05-31 00:00:00,17468,119
8,860,860049,2014-11-30 00:00:00,229604560,77511
1,110,110001,2013-05-31 00:00:00,818882,2516
1,106,106051,2014-01-31 00:00:00,2900,20
3,312,312208,2015-02-28 00:00:00,33109857,17022
5,501,501027,2013-09-30 00:00:00,28755,271
7,775,775260,2014-05-31 00:00:00,7876545,14098
8,885,885175,2015-09-30 00:00:00,3938330,2502
8,868,868028,2014-12-31 00:00:00,197266944,43032
3,326,326003,2014-09-30 00:00:00,103095,428
8,873,873125,2016-02-29 00:00:00,558739,1244
2,202,202010,2013-11-30 00:00:00,4134094,2586
2,227,227087,2014-02-28 00:00:00,3433353,2614
8,870,870201,2013-10-31 00:00:00,16338701,7553
3,309,309092,2014-03-31 00:00:00,1880257,2265
8,898,898009,2016-05-31 00:00:00,12416,137
5,595,595001,2013-12-31 00:00:00,13780671,7171
1,102,102012,2014-07-31 00:00:00,70350307,49716
4,418,418073,2013-06-30 00:00:00,59243656,30222
3,373,373122,2014-12-31 00:00:00,43111489,29654
3,387,387299,2015-03-31 00:00:00,32949730,49808
3,322,322111,2016-07-31 00:00:00,482798,1431
2,281,281018,2013-11-30 00:00:00,4770639,2932
1,104,104020,2016-06-30 00:00:00,33008635,17542
7,774,774252,2013-08-31 00:00:00,2279507,2379
5,585,585097,2014-12-31 00:00:00,24896234,30017
2,202,202018,2015-06-30 00:00:00,17197154,6476
8,872,872020,2016-04-30 00:00:00,31221469,9767
2,201,201027,2013-06-30 00:00:00,48998459,22537
8,868,868310,2015-01-31 00:00:00,8195433,3555
4,417,417073,2014-04-30 00:00:00,29171663,18054
8,860,860241,2016-01-31 00:00:00,129159543,29187
1,110,110033,2015-08-31 00:00:00,97814,516
3,313,313096,2015-01-31 00:00:00,81739889,45612
3,326,326080,2014-08-31 00:00:00,135208,560
3,319,319162,2015-05-31 00:00:00,12955475,16308
5,594,594061,2015-08-31 00:00:00,1675507,3276
2,279,279014,2015-01-31 00:00:00,7612432,3101
1,106,106050,2014-05-31 00:00:00,20506343,6106
2,282,282003,2013-12-31 00:00:00,9351,79
5,538,538293,2015-09-30 00:00:00,1141448,846
7,749,749001,2015-10-31 00:00:00,71663999,44175
3,326,326080,2014-02-28 00:00:00,1719973,3207
4,409,409332,2016-02-29 00:00:00,327635,1099
3,353,353307,2016-08-31 00:00:00,7549,179
8,860,860048,2015-09-30 00:00:00,208582903,43300
7,701,701311,2016-05-31 00:00:00,14656262,7870
8,885,885197,2016-02-29 00:00:00,1312150,1285
4,403,403039,2013-08-31 00:00:00,157489,505
5,596,596062,2014-11-30 00:00:00,2650,50
3,398,398009,2014-01-31 00:00:00,2688,46
1,106,106060,2016-09-30 00:00:00,2028479,1052
3,302,302318,2013-12-31 00:00:00,91683519,53968
3,325,325099,2013-03-31 00:00:00,51956,137
3,380,380073,2015-12-31 00:00:00,395201359,223143
1,101,101063,2015-12-31 00:00:00,1372426,1880
7,748,748018,2015-05-31 00:00:00,3704158,3761
7,796,796034,2014-10-31 00:00:00,324653,1405
1,104,104013,2014-10-31 00:00:00,2579488,3042
4,403,403088,2015-05-31 00:00:00,3027343,2967
8,868,868027,2015-10-31 00:00:00,7892382,3966
1,101,101300,2013-08-31 00:00:00,137025,555
1,110,110001,2015-01-31 00:00:00,12576554,16925
7,750,750013,2014-09-30 00:00:00,21035456,22421
3,387,387303,2013-05-31 00:00:00,1479227,3095
8,865,865047,2014-06-30 00:00:00,15582200,3778
5,501,501002,2015-01-31 00:00:00,21710550,13570
4,401,401187,2014-08-31 00:00:00,10629223,18424
3,318,318203,2016-04-30 00:00:00,48787094,32162
3,326,326033,2016-09-30 00:00:00,1104931,1146
8,866,866213,2016-04-30 00:00:00,16152446,9804
2,208,208080,2013-04-30 00:00:00,185,6
4,477,477160,2013-10-31 00:00:00,57639325,22038
1,106,106054,2014-03-31 00:00:00,15135100,15044
4,403,403176,2016-07-31 00:00:00,30650387,14364
3,314,314064,2014-10-31 00:00:00,17814573,20871
1,102,102016,2015-07-31 00:00:00,167501687,50259
5,537,537020,2014-08-31 00:00:00,22655363,35666
4,410,410030,2015-07-31 00:00:00,34661,205
5,542,542038,2013-03-31 00:00:00,21232592,21198
3,311,311317,2013-07-31 00:00:00,8752904,6065
8,869,869076,2015-03-31 00:00:00,44004959,26508
5,585,585032,2013-08-31 00:00:00,337343,1196
1,102,102018,2013-06-30 00:00:00,108030504,35087
8,869,869212,2015-11-30 00:00:00,170755590,29476
7,787,787267,2015-11-30 00:00:00,2972605,4705
7,739,739107,2016-05-31 00:00:00,889788,3761
8,860,860052,2013-11-30 00:00:00,43625280,19475
2,208,208015,2016-09-30 00:00:00,17168957,3113
2,210,210080,2016-05-31 00:00:00,35908,203
5,540,540014,2013-09-30 00:00:00,11874670,15363
1,104,104120,2015-06-30 00:00:00,189984,1315
5,538,538049,2013-04-30 00:00:00,286538,761
3,303,303061,2014-08-31 00:00:00,26777402,18017
7,776,776274,2013-04-30 00:00:00,8437274,14899
5,501,501072,2013-09-30 00:00:00,9230971,11792
1,106,106033,2014-11-30 00:00:00,-35,7
7,748,748024,2016-03-31 00:00:00,11975546,10342
4,403,403170,2015-09-30 00:00:00,683272,1188
2,210,210149,2015-11-30 00:00:00,7056310,8350
3,324,324117,2013-11-30 00:00:00,667682,1394
1,103,103239,2016-01-31 00:00:00,17758856,30087
6,698,698009,2016-09-30 00:00:00,24,2
2,202,202089,2014-07-31 00:00:00,98268231,40877
6,647,647094,2016-08-31 00:00:00,84778,753
1,102,102088,2015-06-30 00:00:00,60499918,22442
8,865,865049,2015-09-30 00:00:00,6451901,3294
2,210,210030,2013-07-31 00:00:00,202496,870
5,542,542044,2014-02-28 00:00:00,6538794,5968
3,381,381205,2013-04-30 00:00:00,413489,279
4,410,410221,2016-08-31 00:00:00,123279,1164
4,410,410313,2016-06-30 00:00:00,173686,478
5,540,540084,2015-09-30 00:00:00,290369,848
4,401,401188,2015-03-31 00:00:00,8689438,7443
3,373,373123,2015-07-31 00:00:00,368960,1509
1,110,110028,2013-04-30 00:00:00,84794,546
3,303,303326,2016-02-29 00:00:00,13064214,20270
3,317,317286,2014-08-31 00:00:00,14379697,13395
8,862,862006,2015-10-31 00:00:00,8631427,4594
3,378,378105,2015-01-31 00:00:00,1710881,2918
3,306,306225,2015-07-31 00:00:00,9485376,9006
1,105,105002,2013-09-30 00:00:00,531338,444
1,104,104015,2014-03-31 00:00:00,63818562,40573
7,774,774254,2013-07-31 00:00:00,13464523,11563
4,414,414137,2016-02-29 00:00:00,23685910,13810
5,540,540051,2016-04-30 00:00:00,16507341,15313
3,319,319059,2014-11-30 00:00:00,333933760,149980
3,316,316004,2014-06-30 00:00:00,75762,153
4,432,432043,2014-08-31 00:00:00,43870831,23413
1,106,106055,2014-06-30 00:00:00,286037785,55369
3,326,326080,2014-01-31 00:00:00,3942802,6722
3,373,373126,2015-02-28 00:00:00,2261353,2710
8,859,859038,2015-01-31 00:00:00,493,21
5,538,538056,2014-05-31 00:00:00,8762826,6286
5,538,538022,2014-03-31 00:00:00,65114610,35947
3,353,353324,2014-10-31 00:00:00,215255,819
1,100,100000,2015-02-28 00:00:00,-350,2
3,387,387299,2016-01-31 00:00:00,46932352,57268
5,586,586030,2016-03-31 00:00:00,200005,535
7,748,748030,2015-01-31 00:00:00,2855266,4738
5,501,501002,2013-12-31 00:00:00,30316709,23750
2,209,209169,2016-01-31 00:00:00,841657,1951
1,103,103079,2013-11-30 00:00:00,14901747,10716
4,409,409330,2016-09-30 00:00:00,10023688,6944
4,409,409104,2015-04-30 00:00:00,187880,371
5,596,596025,2016-07-31 00:00:00,113968299,36375
1,101,101063,2014-11-30 00:00:00,234998,522
3,306,306189,2013-06-30 00:00:00,70917881,39847
8,835,835130,2014-07-31 00:00:00,6894762,5646
7,701,701305,2014-06-30 00:00:00,169545543,107415
1,106,106010,2015-11-30 00:00:00,422120476,68765
8,864,864007,2014-06-30 00:00:00,11811970,8068
7,742,742011,2016-05-31 00:00:00,73,27
8,857,857038,2015-01-31 00:00:00,33712010,14603
8,867,867289,2013-04-30 00:00:00,71251697,17445
3,373,373122,2015-10-31 00:00:00,23977435,16252
8,860,860047,2013-04-30 00:00:00,78515928,18965
8,863,863047,2014-02-28 00:00:00,27354411,11160
1,109,109069,2014-10-31 00:00:00,22603293,15530
3,302,302016,2015-10-31 00:00:00,42931942,24955
4,410,410008,2015-01-31 00:00:00,161175,882
3,326,326033,2015-08-31 00:00:00,211184,506
8,869,869076,2014-02-28 00:00:00,39620710,16555
2,289,289003,2013-04-30 00:00:00,128,5
7,748,748017,2013-06-30 00:00:00,15131407,15629
8,867,867236,2013-11-30 00:00:00,70771601,15459
6,647,647094,2013-11-30 00:00:00,116154,483
8,862,862005,2015-11-30 00:00:00,2391458,2255
8,869,869211,2013-06-30 00:00:00,29719339,17288
7,752,752081,2014-10-31 00:00:00,37453324,33200
3,353,353307,2013-11-30 00:00:00,96119,332
5,540,540084,2013-06-30 00:00:00,2199928,3403
7,787,787266,2015-08-31 00:00:00,1453835,4548
8,856,856230,2016-02-29 00:00:00,34943656,19096
5,540,540060,2015-02-28 00:00:00,4143581,4985
2,202,202088,2015-03-31 00:00:00,5628223,1993
2,202,202012,2015-09-30 00:00:00,8189285,5756
2,291,291062,2016-09-30 00:00:00,13741596,7620
4,403,403053,2013-04-30 00:00:00,138725,249
